word,n,prob
"96,5",1,1.750902590285292e-6
960,1,1.750902590285292e-6
97,2,3.501805180570584e-6
97'000,1,1.750902590285292e-6
98,12,2.1010831083423506e-5
984,1,1.750902590285292e-6
99,11,1.9259928493138213e-5
"99,965",1,1.750902590285292e-6
"99,999",1,1.750902590285292e-6
991,1,1.750902590285292e-6
9gag,1,1.750902590285292e-6
9m729,1,1.750902590285292e-6
a,133,2.3287004450794384e-4
à,14,2.451263626399409e-5
ä,1,1.750902590285292e-6
a1,91,1.5933213571596157e-4
a12,2,3.501805180570584e-6
a13,14,2.451263626399409e-5
a14,2,3.501805180570584e-6
a16,1,1.750902590285292e-6
a18,1,1.750902590285292e-6
a2,47,8.229242174340873e-5
a20,1,1.750902590285292e-6
a22,2,3.501805180570584e-6
a220,6,1.0505415541711753e-5
a3,26,4.552346734741759e-5
a320,1,1.750902590285292e-6
a321,1,1.750902590285292e-6
a380,6,1.0505415541711753e-5
a4,7,1.2256318131997045e-5
a4a,2,3.501805180570584e-6
a5,2,3.501805180570584e-6
a53,7,1.2256318131997045e-5
a6,3,5.2527077708558765e-6
a7,13,2.2761733673708796e-5
a8,1,1.750902590285292e-6
a81,1,1.750902590285292e-6
a861,1,1.750902590285292e-6
a9,4,7.003610361141168e-6
a96,1,1.750902590285292e-6
aachen,2,3.501805180570584e-6
aadorf,2,3.501805180570584e-6
aal,3,5.2527077708558765e-6
aale,2,3.501805180570584e-6
aaltonen,1,1.750902590285292e-6
aanholt,1,1.750902590285292e-6
aarau,30,5.2527077708558765e-5
aarauer,4,7.003610361141168e-6
aaraus,1,1.750902590285292e-6
aarberg,2,3.501805180570584e-6
aarburg,6,1.0505415541711753e-5
aare,27,4.727436993770289e-5
aareabschnitt,1,1.750902590285292e-6
aareschlucht,1,1.750902590285292e-6
aargau,17,2.9765344034849966e-5
aargauer,26,4.552346734741759e-5
aargauerin,8,1.4007220722282336e-5
aargauern,1,1.750902590285292e-6
aargauische,1,1.750902590285292e-6
aargauischen,2,3.501805180570584e-6
aaron,7,1.2256318131997045e-5
aasen,1,1.750902590285292e-6
aatrinkete,1,1.750902590285292e-6
ab,773,0.0013534477022905307
abandonware,1,1.750902590285292e-6
abanoub,1,1.750902590285292e-6
abarth,2,3.501805180570584e-6
abartig,2,3.501805180570584e-6
abartige,1,1.750902590285292e-6
abb,10,1.750902590285292e-5
abbau,2,3.501805180570584e-6
abbauen,6,1.0505415541711753e-5
abbauprodukten,1,1.750902590285292e-6
abbé,2,3.501805180570584e-6
abbey,5,8.75451295142646e-6
abbezahlt,1,1.750902590285292e-6
abbiegeassistenten,2,3.501805180570584e-6
abbiegen,2,3.501805180570584e-6
abbild,1,1.750902590285292e-6
abblitzen,1,1.750902590285292e-6
abbraust,1,1.750902590285292e-6
abbrechen,11,1.9259928493138213e-5
abbremsen,2,3.501805180570584e-6
abbrennen,1,1.750902590285292e-6
abbruch,8,1.4007220722282336e-5
abbrucharbeiten,1,1.750902590285292e-6
abbruchautos,1,1.750902590285292e-6
abbruchs,1,1.750902590285292e-6
abc,3,5.2527077708558765e-6
abdankungsfeier,1,1.750902590285292e-6
abdecken,1,1.750902590285292e-6
abdeckung,3,5.2527077708558765e-6
abdel,1,1.750902590285292e-6
abdelaziz,3,5.2527077708558765e-6
abdelchalek,1,1.750902590285292e-6
abdelrahim,1,1.750902590285292e-6
abdrückst,2,3.501805180570584e-6
abdulla,2,3.501805180570584e-6
abe,1,1.750902590285292e-6
abeba,3,5.2527077708558765e-6
abela,1,1.750902590285292e-6
abend,77,1.348194994519675e-4
abende,3,5.2527077708558765e-6
abenden,1,1.750902590285292e-6
abendessen,2,3.501805180570584e-6
abendhimmel,1,1.750902590285292e-6
abendlichen,1,1.750902590285292e-6
abendroutine,1,1.750902590285292e-6
abends,13,2.2761733673708796e-5
abendspiel,1,1.750902590285292e-6
abendverkehr,2,3.501805180570584e-6
abenteuer,31,5.4277980298844055e-5
abenteuerfilm,1,1.750902590285292e-6
abenteuerland,1,1.750902590285292e-6
abenteuerlicher,1,1.750902590285292e-6
abenteuerliches,2,3.501805180570584e-6
abenteuern,1,1.750902590285292e-6
abenteurer,3,5.2527077708558765e-6
aber,818,0.001432238318853369
aberglaube,1,1.750902590285292e-6
aberkannt,6,1.0505415541711753e-5
aberkanntes,1,1.750902590285292e-6
aberkennen,1,1.750902590285292e-6
aberkennung,2,3.501805180570584e-6
abermals,2,3.501805180570584e-6
abfackler,2,3.501805180570584e-6
abfahrenden,1,1.750902590285292e-6
abfahrer,1,1.750902590285292e-6
abfahrerinnen,1,1.750902590285292e-6
abfahrt,35,6.128159065998522e-5
abfährt,1,1.750902590285292e-6
abfahrts,4,7.003610361141168e-6
abfahrtsbronze,1,1.750902590285292e-6
abfahrtstraining,4,7.003610361141168e-6
abfall,33,5.7779785479414635e-5
abfallanlage,1,1.750902590285292e-6
abfallberg,1,1.750902590285292e-6
abfallberge,1,1.750902590285292e-6
abfälle,1,1.750902590285292e-6
abfalleimer,1,1.750902590285292e-6
abfallentsorgung,2,3.501805180570584e-6
abfällig,1,1.750902590285292e-6
abfallkübel,1,1.750902590285292e-6
abfallmassen,1,1.750902590285292e-6
abfallmenge,1,1.750902590285292e-6
abfallpresse,3,5.2527077708558765e-6
abfallreduktion,1,1.750902590285292e-6
abfalls,1,1.750902590285292e-6
abfallsack,4,7.003610361141168e-6
abfallsäcke,2,3.501805180570584e-6
abfallspenden,1,1.750902590285292e-6
abfallsünder,2,3.501805180570584e-6
abfalltrennung,1,1.750902590285292e-6
abfallverordnung,1,1.750902590285292e-6
abfangen,1,1.750902590285292e-6
abfertigt,1,1.750902590285292e-6
abfinden,1,1.750902590285292e-6
abfindung,1,1.750902590285292e-6
abfischen,1,1.750902590285292e-6
abfliegen,1,1.750902590285292e-6
abflug,5,8.75451295142646e-6
abflüge,1,1.750902590285292e-6
abflugrechte,1,1.750902590285292e-6
abfluss,2,3.501805180570584e-6
abflüsse,1,1.750902590285292e-6
abflusses,1,1.750902590285292e-6
abfolge,1,1.750902590285292e-6
abfuhr,6,1.0505415541711753e-5
abfuhren,1,1.750902590285292e-6
abführen,1,1.750902590285292e-6
abgabe,13,2.2761733673708796e-5
abgaben,6,1.0505415541711753e-5
abgang,19,3.326714921542055e-5
abgänger,2,3.501805180570584e-6
abgas,1,1.750902590285292e-6
abgase,2,3.501805180570584e-6
abgasskandal,1,1.750902590285292e-6
abgaswerten,1,1.750902590285292e-6
abgebaut,2,3.501805180570584e-6
abgeben,29,5.077617511827347e-5
abgebildet,2,3.501805180570584e-6
abgebildeter,1,1.750902590285292e-6
abgeblasen,1,1.750902590285292e-6
abgeblitzt,3,5.2527077708558765e-6
abgebrannt,9,1.575812331256763e-5
abgebrochen,21,3.6768954395991136e-5
abgebrochene,1,1.750902590285292e-6
abgebrochenes,1,1.750902590285292e-6
abgecheckt,1,1.750902590285292e-6
abgedeckt,1,1.750902590285292e-6
abgedrängt,1,1.750902590285292e-6
abgedruckt,1,1.750902590285292e-6
abgedrückt,2,3.501805180570584e-6
abgefackelt,3,5.2527077708558765e-6
abgefahren,2,3.501805180570584e-6
abgefahrene,1,1.750902590285292e-6
abgefahrenen,1,1.750902590285292e-6
abgefahrenste,1,1.750902590285292e-6
abgefahrensten,1,1.750902590285292e-6
abgefangen,2,3.501805180570584e-6
abgefeiert,1,1.750902590285292e-6
abgefeuert,8,1.4007220722282336e-5
abgefrorenen,1,1.750902590285292e-6
abgeführt,6,1.0505415541711753e-5
abgefüllt,1,1.750902590285292e-6
abgefüllte,1,1.750902590285292e-6
abgefüllten,1,1.750902590285292e-6
abgegeben,13,2.2761733673708796e-5
abgegrenztes,1,1.750902590285292e-6
abgehalten,4,7.003610361141168e-6
abgehängt,4,7.003610361141168e-6
abgehoben,2,3.501805180570584e-6
abgeholt,5,8.75451295142646e-6
abgehört,1,1.750902590285292e-6
abgehst,1,1.750902590285292e-6
abgeht,4,7.003610361141168e-6
abgekämpft,1,1.750902590285292e-6
abgekauft,1,1.750902590285292e-6
abgeklärt,2,3.501805180570584e-6
abgeklärte,1,1.750902590285292e-6
abgeklärten,1,1.750902590285292e-6
abgeknöpft,2,3.501805180570584e-6
abgekommen,14,2.451263626399409e-5
abgekommene,1,1.750902590285292e-6
abgekupfert,2,3.501805180570584e-6
abgelaufen,2,3.501805180570584e-6
abgelaufenen,3,5.2527077708558765e-6
abgelegene,1,1.750902590285292e-6
abgelegenen,2,3.501805180570584e-6
abgelegt,1,1.750902590285292e-6
abgelehnt,19,3.326714921542055e-5
abgelenkt,6,1.0505415541711753e-5
abgelichtet,4,7.003610361141168e-6
abgeliefert,1,1.750902590285292e-6
abgelöschte,1,1.750902590285292e-6
abgelöst,3,5.2527077708558765e-6
abgenommen,14,2.451263626399409e-5
abgeordnete,5,8.75451295142646e-6
abgeordneten,4,7.003610361141168e-6
abgeordnetenhaus,1,1.750902590285292e-6
abgeordneter,3,5.2527077708558765e-6
abgepackte,1,1.750902590285292e-6
abgepackten,1,1.750902590285292e-6
abgeräumt,3,5.2527077708558765e-6
abgereist,1,1.750902590285292e-6
abgereitst,1,1.750902590285292e-6
abgeriegelt,2,3.501805180570584e-6
abgeriegelte,1,1.750902590285292e-6
abgerissen,6,1.0505415541711753e-5
abgerissene,3,5.2527077708558765e-6
abgerutscht,1,1.750902590285292e-6
abgesagt,22,3.8519856986276426e-5
abgesägt,1,1.750902590285292e-6
abgesagte,4,7.003610361141168e-6
abgesagtes,1,1.750902590285292e-6
abgesahnt,1,1.750902590285292e-6
abgeschafft,6,1.0505415541711753e-5
abgeschaltet,8,1.4007220722282336e-5
abgeschickt,1,1.750902590285292e-6
abgeschirmt,1,1.750902590285292e-6
abgeschlagen,1,1.750902590285292e-6
abgeschlagenheit,1,1.750902590285292e-6
abgeschleppt,2,3.501805180570584e-6
abgeschlossen,22,3.8519856986276426e-5
abgeschmettert,2,3.501805180570584e-6
abgeschnitten,4,7.003610361141168e-6
abgeschnittenen,1,1.750902590285292e-6
abgeschoben,9,1.575812331256763e-5
abgeschobenes,1,1.750902590285292e-6
abgeschossen,11,1.9259928493138213e-5
abgeschossenen,2,3.501805180570584e-6
abgeschottet,1,1.750902590285292e-6
abgeschrieben,1,1.750902590285292e-6
abgeschwächt,1,1.750902590285292e-6
abgeschworen,1,1.750902590285292e-6
abgesehen,16,2.8014441444564673e-5
abgesessen,3,5.2527077708558765e-6
abgesetzt,4,7.003610361141168e-6
abgesetzte,1,1.750902590285292e-6
abgesichert,1,1.750902590285292e-6
abgespacter,1,1.750902590285292e-6
abgespeckt,1,1.750902590285292e-6
abgespeckte,1,1.750902590285292e-6
abgesperrt,5,8.75451295142646e-6
abgespielt,2,3.501805180570584e-6
abgesprochen,1,1.750902590285292e-6
abgestattet,2,3.501805180570584e-6
abgestellt,2,3.501805180570584e-6
abgestelltes,1,1.750902590285292e-6
abgestempelt,1,1.750902590285292e-6
abgestiegen,3,5.2527077708558765e-6
abgestimmt,7,1.2256318131997045e-5
abgestimmte,1,1.750902590285292e-6
abgestimmter,1,1.750902590285292e-6
abgestraft,3,5.2527077708558765e-6
abgestürzt,39,6.82852010211264e-5
abgestürzte,3,5.2527077708558765e-6
abgestürztem,1,1.750902590285292e-6
abgestürzten,1,1.750902590285292e-6
abgestürzter,2,3.501805180570584e-6
abgestützt,1,1.750902590285292e-6
abgesucht,1,1.750902590285292e-6
abgetaut,1,1.750902590285292e-6
abgetragen,1,1.750902590285292e-6
abgetrennt,3,5.2527077708558765e-6
abgetrennte,2,3.501805180570584e-6
abgetrennten,1,1.750902590285292e-6
abgetrennter,1,1.750902590285292e-6
abgetreten,2,3.501805180570584e-6
abgetrieben,5,8.75451295142646e-6
abgewählt,3,5.2527077708558765e-6
abgewählte,1,1.750902590285292e-6
abgewälzt,1,1.750902590285292e-6
abgewendet,1,1.750902590285292e-6
abgewiesen,8,1.4007220722282336e-5
abgewiesene,5,8.75451295142646e-6
abgewiesenen,1,1.750902590285292e-6
abgewiesener,1,1.750902590285292e-6
abgewinnen,1,1.750902590285292e-6
abgeworben,1,1.750902590285292e-6
abgeworfen,1,1.750902590285292e-6
abgezeichnet,1,1.750902590285292e-6
abgezockt,5,8.75451295142646e-6
abgezockte,1,1.750902590285292e-6
abgezockten,3,5.2527077708558765e-6
abgezogen,4,7.003610361141168e-6
abgezweigt,1,1.750902590285292e-6
abggebrochen,1,1.750902590285292e-6
abgibt,2,3.501805180570584e-6
abgrund,1,1.750902590285292e-6
abhaken,1,1.750902590285292e-6
abhalten,8,1.4007220722282336e-5
abhang,4,7.003610361141168e-6
abhängig,7,1.2256318131997045e-5
abhängigkeit,2,3.501805180570584e-6
abhauen,2,3.501805180570584e-6
abheben,9,1.575812331256763e-5
abhilfe,11,1.9259928493138213e-5
abholen,4,7.003610361141168e-6
abholte,1,1.750902590285292e-6
abholung,1,1.750902590285292e-6
abholzen,2,3.501805180570584e-6
abholzung,4,7.003610361141168e-6
abhörenthüllungen,1,1.750902590285292e-6
abi,2,3.501805180570584e-6
abidine,1,1.750902590285292e-6
abigail,1,1.750902590285292e-6
abiqua,1,1.750902590285292e-6
abjagen,2,3.501805180570584e-6
abkam,1,1.750902590285292e-6
abkaufen,1,1.750902590285292e-6
abkehr,2,3.501805180570584e-6
abklären,1,1.750902590285292e-6
abklärungen,2,3.501805180570584e-6
abkochen,1,1.750902590285292e-6
abkommen,13,2.2761733673708796e-5
abkommt,1,1.750902590285292e-6
abkühlen,1,1.750902590285292e-6
abkühlung,9,1.575812331256763e-5
abkürzt,1,1.750902590285292e-6
abkürzung,1,1.750902590285292e-6
ablage,1,1.750902590285292e-6
ablauf,5,8.75451295142646e-6
ablaufen,4,7.003610361141168e-6
ablaufende,1,1.750902590285292e-6
abläuft,6,1.0505415541711753e-5
ableben,5,8.75451295142646e-6
ableckte,2,3.501805180570584e-6
ablegen,2,3.501805180570584e-6
ableger,4,7.003610361141168e-6
ablegt,1,1.750902590285292e-6
ablehnen,1,1.750902590285292e-6
ablehnte,2,3.501805180570584e-6
ablehnung,2,3.501805180570584e-6
ableiten,1,1.750902590285292e-6
ablenken,1,1.750902590285292e-6
ablenkt,2,3.501805180570584e-6
ablenkungsmanöver,1,1.750902590285292e-6
ablief,3,5.2527077708558765e-6
abliess,1,1.750902590285292e-6
abloh,2,3.501805180570584e-6
ablösefrei,1,1.750902590285292e-6
ablösen,2,3.501805180570584e-6
abluchsen,1,1.750902590285292e-6
abmagerungskur,1,1.750902590285292e-6
abmeldung,1,1.750902590285292e-6
abnahmefahrt,1,1.750902590285292e-6
abnehmbarer,1,1.750902590285292e-6
abnehmen,21,3.6768954395991136e-5
abnehmer,1,1.750902590285292e-6
abnehmmethoden,1,1.750902590285292e-6
abneigung,2,3.501805180570584e-6
abnormal,1,1.750902590285292e-6
abnützungskampf,1,1.750902590285292e-6
abo,31,5.4277980298844055e-5
aboah,1,1.750902590285292e-6
abonnenten,3,5.2527077708558765e-6
abonnieren,1,1.750902590285292e-6
abonniert,3,5.2527077708558765e-6
abonnierten,1,1.750902590285292e-6
abos,15,2.6263538854279383e-5
about,1,1.750902590285292e-6
abozahlen,1,1.750902590285292e-6
abperlen,1,1.750902590285292e-6
abpfiff,3,5.2527077708558765e-6
abraham,7,1.2256318131997045e-5
abrasieren,1,1.750902590285292e-6
abrasiert,1,1.750902590285292e-6
abräumen,2,3.501805180570584e-6
abräumer,2,3.501805180570584e-6
abrechnung,1,1.750902590285292e-6
abreibung,1,1.750902590285292e-6
abreise,2,3.501805180570584e-6
abriss,2,3.501805180570584e-6
abrissarbeiten,1,1.750902590285292e-6
abrissfirma,1,1.750902590285292e-6
abrissmethode,1,1.750902590285292e-6
abrissparty,1,1.750902590285292e-6
abrufbar,1,1.750902590285292e-6
abrupt,2,3.501805180570584e-6
abrüstung,1,1.750902590285292e-6
abrüstungsvertrag,1,1.750902590285292e-6
abrutschen,3,5.2527077708558765e-6
abrutschende,1,1.750902590285292e-6
abrutschte,1,1.750902590285292e-6
abs,1,1.750902590285292e-6
absage,10,1.750902590285292e-5
absagen,8,1.4007220722282336e-5
absass,1,1.750902590285292e-6
absatz,4,7.003610361141168e-6
absaugen,1,1.750902590285292e-6
abschaffen,5,8.75451295142646e-6
abschafft,1,1.750902590285292e-6
abschaffung,6,1.0505415541711753e-5
abschalteinrichtungen,1,1.750902590285292e-6
abschalten,9,1.575812331256763e-5
abschätzen,1,1.750902590285292e-6
abschätzig,2,3.501805180570584e-6
abschauen,2,3.501805180570584e-6
abscheulichen,1,1.750902590285292e-6
abschieben,2,3.501805180570584e-6
abschiebung,1,1.750902590285292e-6
abschied,30,5.2527077708558765e-5
abschiedsbrief,4,7.003610361141168e-6
abschiedsfahrt,1,1.750902590285292e-6
abschiedsfest,1,1.750902590285292e-6
abschiedsgeschenk,1,1.750902590285292e-6
abschiedsparty,1,1.750902590285292e-6
abschiedsrede,1,1.750902590285292e-6
abschiedsspiel,1,1.750902590285292e-6
abschiedstournee,3,5.2527077708558765e-6
abschiessen,2,3.501805180570584e-6
abschlachten,1,1.750902590285292e-6
abschlepp,1,1.750902590285292e-6
abschleppdienst,1,1.750902590285292e-6
abschleppen,2,3.501805180570584e-6
abschleppfirma,2,3.501805180570584e-6
abschleppregeln,1,1.750902590285292e-6
abschliessen,2,3.501805180570584e-6
abschliessende,1,1.750902590285292e-6
abschliessenden,1,1.750902590285292e-6
abschluss,29,5.077617511827347e-5
abschlussarbeiten,1,1.750902590285292e-6
abschlussball,2,3.501805180570584e-6
abschlussbericht,3,5.2527077708558765e-6
abschlüsse,1,1.750902590285292e-6
abschlussevents,1,1.750902590285292e-6
abschlussfolge,1,1.750902590285292e-6
abschlussjahrgangs,1,1.750902590285292e-6
abschlussklasse,1,1.750902590285292e-6
abschlussreise,1,1.750902590285292e-6
abschlusstraining,1,1.750902590285292e-6
abschlusszeugnis,1,1.750902590285292e-6
abschneiden,1,1.750902590285292e-6
abschneidet,1,1.750902590285292e-6
abschnitt,2,3.501805180570584e-6
abschnitte,1,1.750902590285292e-6
abschrecken,2,3.501805180570584e-6
abschreckungswirkung,1,1.750902590285292e-6
abschreiben,2,3.501805180570584e-6
abschuss,9,1.575812331256763e-5
abschwung,1,1.750902590285292e-6
absehbar,1,1.750902590285292e-6
absehbare,1,1.750902590285292e-6
abseits,11,1.9259928493138213e-5
abseitsregel,1,1.750902590285292e-6
absender,3,5.2527077708558765e-6
absenderin,1,1.750902590285292e-6
absentismus,1,1.750902590285292e-6
absenz,3,5.2527077708558765e-6
absenzen,3,5.2527077708558765e-6
abserviert,2,3.501805180570584e-6
absetzen,3,5.2527077708558765e-6
absetzt,2,3.501805180570584e-6
absetzung,4,7.003610361141168e-6
absicherte,1,1.750902590285292e-6
absicht,3,5.2527077708558765e-6
absichten,1,1.750902590285292e-6
absichtlich,7,1.2256318131997045e-5
absinth,2,3.501805180570584e-6
absitzen,3,5.2527077708558765e-6
absolut,15,2.6263538854279383e-5
absolute,9,1.575812331256763e-5
absoluten,3,5.2527077708558765e-6
absoluter,4,7.003610361141168e-6
absolutes,3,5.2527077708558765e-6
absolvent,1,1.750902590285292e-6
absolventen,1,1.750902590285292e-6
absolventenfeier,1,1.750902590285292e-6
absolvieren,4,7.003610361141168e-6
absolviert,9,1.575812331256763e-5
absolvierte,2,3.501805180570584e-6
abspaltung,1,1.750902590285292e-6
abspaltungsversuche,1,1.750902590285292e-6
absperrband,1,1.750902590285292e-6
absperrgitter,1,1.750902590285292e-6
absperrung,2,3.501805180570584e-6
absperrungen,1,1.750902590285292e-6
abspielen,1,1.750902590285292e-6
absprachen,1,1.750902590285292e-6
absprechen,1,1.750902590285292e-6
absprung,6,1.0505415541711753e-5
abspulen,1,1.750902590285292e-6
abstammung,1,1.750902590285292e-6
abstand,11,1.9259928493138213e-5
abstecher,3,5.2527077708558765e-6
absteigen,1,1.750902590285292e-6
absteigenden,1,1.750902590285292e-6
absteiger,2,3.501805180570584e-6
absteigt,1,1.750902590285292e-6
abstellen,2,3.501805180570584e-6
abstellfeld,1,1.750902590285292e-6
abstellgleis,1,1.750902590285292e-6
abstellplatz,2,3.501805180570584e-6
abstellplätze,1,1.750902590285292e-6
abstieg,23,4.0270759576561716e-5
abstiegserprobten,1,1.750902590285292e-6
abstiegsgefährdeten,1,1.750902590285292e-6
abstiegskampf,8,1.4007220722282336e-5
abstiegskandidaten,1,1.750902590285292e-6
abstiegsschreck,1,1.750902590285292e-6
abstimmen,9,1.575812331256763e-5
abstimmung,17,2.9765344034849966e-5
abstimmungs,1,1.750902590285292e-6
abstimmungschaos,1,1.750902590285292e-6
abstimmungskampf,2,3.501805180570584e-6
abstoss,1,1.750902590285292e-6
abstossend,1,1.750902590285292e-6
absturz,30,5.2527077708558765e-5
abstürzen,10,1.750902590285292e-5
absturzes,1,1.750902590285292e-6
absturzort,1,1.750902590285292e-6
absturzstelle,1,1.750902590285292e-6
abstürzte,5,8.75451295142646e-6
absturzursache,1,1.750902590285292e-6
absurd,9,1.575812331256763e-5
absurde,6,1.0505415541711753e-5
absurden,4,7.003610361141168e-6
absurder,1,1.750902590285292e-6
absurdeste,4,7.003610361141168e-6
absurdesten,2,3.501805180570584e-6
abszesse,1,1.750902590285292e-6
abtasten,1,1.750902590285292e-6
abtauchen,4,7.003610361141168e-6
abtauchst,1,1.750902590285292e-6
abteilung,3,5.2527077708558765e-6
abteilungen,2,3.501805180570584e-6
abteilungsleiter,2,3.501805180570584e-6
abtrainieren,1,1.750902590285292e-6
abtransportiert,7,1.2256318131997045e-5
abtreiben,2,3.501805180570584e-6
abtreibenden,1,1.750902590285292e-6
abtreibung,12,2.1010831083423506e-5
abtreibungen,2,3.501805180570584e-6
abtreibungsdebatte,2,3.501805180570584e-6
abtreibungsentscheid,1,1.750902590285292e-6
abtreibungsgegner,1,1.750902590285292e-6
abtreibungsgesetz,1,1.750902590285292e-6
abtreibungsgesetze,1,1.750902590285292e-6
abtreibungsklinik,1,1.750902590285292e-6
abtrennen,1,1.750902590285292e-6
abtreten,2,3.501805180570584e-6
abtretende,1,1.750902590285292e-6
abtretenden,1,1.750902590285292e-6
abtritt,1,1.750902590285292e-6
abtrünnigen,1,1.750902590285292e-6
abtwil,1,1.750902590285292e-6
abu,16,2.8014441444564673e-5
abverkaufaktion,1,1.750902590285292e-6
abwahl,2,3.501805180570584e-6
abwahlen,1,1.750902590285292e-6
abwählen,1,1.750902590285292e-6
abwarten,1,1.750902590285292e-6
abwärts,1,1.750902590285292e-6
abwärtsgeht,1,1.750902590285292e-6
abwasch,1,1.750902590285292e-6
abwasches,1,1.750902590285292e-6
abwasser,3,5.2527077708558765e-6
abwässer,2,3.501805180570584e-6
abwasserproblem,1,1.750902590285292e-6
abwasserreinigungsanlagen,1,1.750902590285292e-6
abwassersystem,1,1.750902590285292e-6
abwechslung,2,3.501805180570584e-6
abwegen,1,1.750902590285292e-6
abwehr,2,3.501805180570584e-6
abwehrkräfte,2,3.501805180570584e-6
abwehrquote,1,1.750902590285292e-6
abwehrspieler,1,1.750902590285292e-6
abwehrsystems,1,1.750902590285292e-6
abweisend,1,1.750902590285292e-6
abwenden,2,3.501805180570584e-6
abwesender,1,1.750902590285292e-6
